source,target,length,time,costing
891e037a117ffff,891e037a1afffff,0.955,753.71,pedestrian
891e037894bffff,891e037838bffff,9.103,6877.462,pedestrian
891e037abd7ffff,891e03632cfffff,5.365,4085.087,pedestrian
891e036300bffff,891e03630d7ffff,1.199,939.75,pedestrian
891e03631b3ffff,891e0363523ffff,1.428,1087.072,pedestrian
891e037aa4fffff,891e0378107ffff,1.74,1419.359,pedestrian
891e037838bffff,891e037858bffff,4.943,3945.756,pedestrian
891e037828fffff,891e0378083ffff,4.207,3704.984,pedestrian
891e036a503ffff,891e0378b4fffff,2.64,1967.561,pedestrian
891e037136bffff,891e037ad2bffff,2.707,2105.683,pedestrian
891e036a3cbffff,891e0378b4fffff,5.911,4404.882,pedestrian
891e0371aa3ffff,891e037ae57ffff,10.187,7873.483,pedestrian
891e0371a87ffff,891e0363557ffff,4.991,3893.751,pedestrian
891e0361437ffff,891e0361e87ffff,7.289,5335.221,pedestrian
891e037996bffff,891e03785a3ffff,12.142,9466.563,pedestrian
891e0378ccfffff,891e0378c17ffff,1.429,1115.844,pedestrian
891e0360167ffff,891e036057bffff,3.288,2567.956,pedestrian
891e0379d57ffff,891e037ac0fffff,12.066,9460.697,pedestrian
891e037aa97ffff,891e0378b83ffff,8.62,6656.97,pedestrian
891e037aa2fffff,891e0378dabffff,3.742,2925.401,pedestrian
891e037a1b7ffff,891e037aab3ffff,6.048,4794.538,pedestrian
891e03630bbffff,891e037816fffff,11.749,8961.615,pedestrian
891e037859bffff,891e037a2a3ffff,3.424,2762.373,pedestrian
891e037116bffff,891e0379d8fffff,15.547,11944.011,pedestrian
891e036347bffff,891e037a917ffff,2.833,2098.272,pedestrian
891e037aa3bffff,891e037aa53ffff,1.965,1604.2,pedestrian
891e03780d3ffff,891e03780bbffff,1.747,1556.104,pedestrian
891e037a123ffff,891e037ae53ffff,2.536,2071.97,pedestrian
891e037aa13ffff,891e037ae63ffff,1.865,1499.571,pedestrian
891e037ad37ffff,891e037a8c7ffff,4.081,3143.212,pedestrian
891e037ab3bffff,891e037a6bbffff,13.583,11138.274,pedestrian
891e03634dbffff,891e037838bffff,11.629,9093.238,pedestrian
891e037a13bffff,891e037aa4fffff,6.075,4775.107,pedestrian
891e037a843ffff,891e0378c23ffff,4.931,3923.911,pedestrian
891e037a84fffff,891e037aac3ffff,2.408,1908.815,pedestrian
891e036053bffff,891e0360033ffff,2.473,1950.415,pedestrian
891e0378c8fffff,891e037027bffff,13.151,10079.259,pedestrian
891e03781cfffff,891e037811bffff,0.48,352.798,pedestrian
891e0378d8fffff,891e0371ec7ffff,9.477,7322.509,pedestrian
891e0379857ffff,891e0378157ffff,7.902,6115.069,pedestrian
891e0371aa7ffff,891e0371ed3ffff,4.736,3715.82,pedestrian
891e037a8cbffff,891e037ab9bffff,2.652,2149.343,pedestrian
891e037130bffff,891e037aa93ffff,5.835,4519.972,pedestrian
891e037a86bffff,891e037aedbffff,5.027,4263.385,pedestrian
891e036368bffff,891e0378c8bffff,5.696,4375.409,pedestrian
891e1cb6d77ffff,891e037857bffff,14.096,10854.348,pedestrian
891e0371a2bffff,891e0361883ffff,19.191,14441.616,pedestrian
891e037125bffff,891e037ac07ffff,3.412,2687.416,pedestrian
891e0361643ffff,891e036164fffff,0.402,297.957,pedestrian
891e03636dbffff,891e0378da7ffff,2.215,1662.991,pedestrian
891e0373373ffff,891e03785c7ffff,12.939,10199.195,pedestrian
891e037aea3ffff,891e037ae2bffff,1.633,1256.473,pedestrian
891e0363273ffff,891e036326bffff,0.934,731.577,pedestrian
891e036a04fffff,891e037abcbffff,13.462,10335.975,pedestrian
891e03614a7ffff,891e036366bffff,5.051,3890.059,pedestrian
891e037add3ffff,891e037ac07ffff,1.735,1328.716,pedestrian
891e037a13bffff,891e037a187ffff,1.338,1020.249,pedestrian
891e0371ea3ffff,891e037a833ffff,6.258,4752.396,pedestrian
891e0379dd3ffff,891e037ac07ffff,11.749,9258.098,pedestrian
891e03783abffff,891e0378533ffff,4.552,3890.554,pedestrian
891e0363647ffff,891e037a98bffff,4.574,3520.795,pedestrian
891e037ab7bffff,891e037ab63ffff,0.488,347.335,pedestrian
891e037aad3ffff,891e036155bffff,12.364,9609.427,pedestrian
891e0379a13ffff,891e0379acfffff,0.808,637.777,pedestrian
891e037a87bffff,891e0378c6fffff,5.493,4235.936,pedestrian
891e037a9c7ffff,891e0379917ffff,12.846,9820.706,pedestrian
891e037a00fffff,891e0371163ffff,10.908,8668.566,pedestrian
891e0379c5bffff,891e0379c4bffff,0.624,516.879,pedestrian
891e0362653ffff,891e0378e87ffff,13.238,10095.682,pedestrian
891e03798afffff,891e036365bffff,12.287,9409.284,pedestrian
891e0361547ffff,891e037aac3ffff,12.7,9937.295,pedestrian
891e0371047ffff,891e037aacfffff,9.637,7579.541,pedestrian
891e0362633ffff,891e036029bffff,10.28,7755.631,pedestrian
891e0370263ffff,891e0371e5bffff,5.26,4044.149,pedestrian
891e037a317ffff,891e037a363ffff,1.99,1713.648,pedestrian
891e037116fffff,891e037aecfffff,9.339,7221.952,pedestrian
891e037a987ffff,891e037134fffff,4.485,3474.411,pedestrian
891e0360ec3ffff,891e037a3bbffff,23.272,18235.251,pedestrian
891e037ab4bffff,891e037a2afffff,9.074,7266.266,pedestrian
891e0361ed7ffff,891e0378b53ffff,11.091,8336.485,pedestrian
891e036a613ffff,891e036a62bffff,1.39,1026.635,pedestrian
891e037aa57ffff,891e0370297ffff,13.914,10911.644,pedestrian
891e0360c7bffff,891e037a917ffff,17.924,13448.333,pedestrian
891e0378913ffff,891e0378473ffff,12.511,10445.178,pedestrian
891e036ac33ffff,891e0371207ffff,23.948,18220.882,pedestrian
891e0378d6fffff,891e03785c7ffff,9.092,7201.327,pedestrian
891e037a86bffff,891e037a813ffff,2.003,1553.496,pedestrian
891e0361ecfffff,891e0361e1bffff,0.522,373.671,pedestrian
891e037801bffff,891e037b147ffff,6.027,5929.348,pedestrian
891e03781afffff,891e037aacfffff,2.318,1827.084,pedestrian
891e036ac83ffff,891e036122bffff,2.503,1940.848,pedestrian
891e0378da3ffff,891e037ae2bffff,6.593,5251.926,pedestrian
891e0379d83ffff,891e0378897ffff,6.42,4848.349,pedestrian
891e0378d67ffff,891e037a117ffff,11.823,9305.333,pedestrian
891e0378293ffff,891e037a627ffff,9.941,8346.711,pedestrian
891e0363257ffff,891e0378017ffff,12.068,9950.821,pedestrian
891e037aa57ffff,891e0371353ffff,7.841,6039.503,pedestrian
891e037acb7ffff,891e037a89bffff,2.53,1952.579,pedestrian
891e037a99bffff,891e037aa2bffff,5.007,3926.516,pedestrian
891e0378503ffff,891e037ae23ffff,4.198,3382.026,pedestrian
891e0378cafffff,891e037ab5bffff,1.851,1453.754,pedestrian
891e0378397ffff,891e03636a3ffff,10.298,8151.103,pedestrian
891e037136bffff,891e0378523ffff,7.802,6055.669,pedestrian
891e0360077ffff,891e037acabffff,17.185,12926.368,pedestrian
891e037a97bffff,891e037ae2fffff,5.174,4018.114,pedestrian
891e037a313ffff,891e03785c7ffff,2.937,2478.572,pedestrian
891e037a9d3ffff,891e037aa07ffff,4.29,3380.098,pedestrian
891e03785d3ffff,891e037a397ffff,3.736,3547.232,pedestrian
891e03784b7ffff,891e037aa13ffff,5.374,4370.761,pedestrian
891e03789d7ffff,891e037ac0fffff,9.723,7459.614,pedestrian
891e03612b7ffff,891e03613dbffff,0.764,608.436,pedestrian
891e0378993ffff,891e037851bffff,9.888,7830.941,pedestrian
891e036a38bffff,891e036a06fffff,1.148,840.78,pedestrian
891e03616cbffff,891e037ae63ffff,10.685,8324.575,pedestrian
891e0379c13ffff,891e03781dbffff,5.004,4024.64,pedestrian
891e03610dbffff,891e0378d5bffff,6.545,4985.741,pedestrian
891e037186bffff,891e0371b0fffff,2.334,1801.897,pedestrian
891e0360e97ffff,891e036121bffff,15.18,11478.423,pedestrian
891e0378517ffff,891e0379963ffff,11.563,9076.466,pedestrian
891e0371167ffff,891e03713b7ffff,1.247,929.368,pedestrian
891e037aa33ffff,891e037ae53ffff,4.143,3375.759,pedestrian
891e0378093ffff,891e0378d5bffff,8.535,6813.03,pedestrian
891e0371a8bffff,891e037ae63ffff,8.224,6421.534,pedestrian
891e03716cbffff,891e037aa63ffff,11.292,8790.092,pedestrian
891e0378513ffff,891e03781a3ffff,2.918,2360.982,pedestrian
891e036167bffff,891e0361267ffff,3.193,2501.487,pedestrian
891e03631b3ffff,891e0371317ffff,12.227,9120.961,pedestrian
891e0378923ffff,891e0378cd7ffff,6.323,4862.278,pedestrian
891e037a9d7ffff,891e037aa67ffff,5.141,4026.564,pedestrian
891e037ac73ffff,891e037a2b3ffff,8.426,6826.009,pedestrian
891e0360e13ffff,891e0360e03ffff,0.441,326.576,pedestrian
891e0379813ffff,891e0379c33ffff,3.53,2764.771,pedestrian
891e03782c7ffff,891e037ac6fffff,11.588,9346.624,pedestrian
891e037a9abffff,891e036a42fffff,13.792,10476.678,pedestrian
891e0345997ffff,891e0378103ffff,13.331,10613.697,pedestrian
891e037ac17ffff,891e037ac57ffff,1.648,1307.521,pedestrian
891e0378c83ffff,891e037897bffff,6.144,4786.803,pedestrian
891e0344a6bffff,891e037a3abffff,7.445,6175.995,pedestrian
891e037aa63ffff,891e0378163ffff,3.031,2438.388,pedestrian
891e037aa6bffff,891e1cb6983ffff,13.955,10735.585,pedestrian
891e0378e6bffff,891e0379da7ffff,0.652,477.081,pedestrian
891e03612a7ffff,891e037a167ffff,16.771,13084.041,pedestrian
891e037aacfffff,891e0379eabffff,11.308,9344.943,pedestrian
891e0379ca3ffff,891e0378397ffff,3.222,2594.405,pedestrian
891e03613b3ffff,891e0361003ffff,2.284,1742.283,pedestrian
891e037a3cfffff,891e037a28bffff,2.446,2319.915,pedestrian
891e0363253ffff,891e037126bffff,10.616,8167.554,pedestrian
891e037add7ffff,891e036123bffff,17.408,13093.352,pedestrian
891e037992bffff,891e037a907ffff,13.468,10342.971,pedestrian
891e037a137ffff,891e0371323ffff,5.626,4337.787,pedestrian
891e036a2b7ffff,891e036326bffff,11.879,9419.535,pedestrian
891e03600c7ffff,891e037aab7ffff,13.799,10437.334,pedestrian
891e037853bffff,891e037a13bffff,4.872,3884.04,pedestrian
891e0378bc3ffff,891e0378cd7ffff,5.502,4191.194,pedestrian
891e0379dd7ffff,891e03798afffff,2.65,2014.117,pedestrian
891e037849bffff,891e037a88bffff,8.134,6707.839,pedestrian
891e037980bffff,891e037a837ffff,13.827,10711.615,pedestrian
891e036a4a7ffff,891e0378ed3ffff,8.223,6306.057,pedestrian
891e0362243ffff,891e037ae57ffff,14.078,10841.319,pedestrian
891e0344a53ffff,891e0378cd3ffff,14.751,11679.755,pedestrian
891e037ab5bffff,891e036a227ffff,13.574,10228.948,pedestrian
891e036110bffff,891e0378d9bffff,10.327,7879.107,pedestrian
891e03614afffff,891e0361477ffff,2.0,1564.953,pedestrian
891e1cb6997ffff,891e03783b3ffff,10.796,8221.11,pedestrian
891e036a4d3ffff,891e0361463ffff,9.063,6924.823,pedestrian
891e036069bffff,891e03606c7ffff,0.889,644.847,pedestrian
891e03783c3ffff,891e037ad53ffff,11.301,8971.957,pedestrian
891e037aa27ffff,891e037814bffff,5.064,4058.796,pedestrian
891e034593bffff,891e037ae63ffff,10.616,8556.365,pedestrian
891e0362207ffff,891e0378527ffff,14.151,10980.389,pedestrian
891e037aa3bffff,891e0371287ffff,9.18,7162.964,pedestrian
891e037a893ffff,891e037b597ffff,12.378,10772.27,pedestrian
891e037896bffff,891e037ae2fffff,9.579,7464.24,pedestrian
891e037aea3ffff,891e03711b7ffff,8.738,6718.538,pedestrian
891e037ae4bffff,891e03785c7ffff,1.779,1570.3,pedestrian
891e0344943ffff,891e037132fffff,9.01,6716.18,pedestrian
891e0378c97ffff,891e037a077ffff,8.608,7325.365,pedestrian
891e037ad23ffff,891e037a827ffff,2.753,2094.41,pedestrian
891e0371057ffff,891e037127bffff,3.1,2449.701,pedestrian
891e037a887ffff,891e037a85bffff,2.411,1870.755,pedestrian
891e0378c63ffff,891e037a9c7ffff,7.078,5565.808,pedestrian
891e03600bbffff,891e03600a3ffff,0.442,343.104,pedestrian
891e03610d7ffff,891e0361117ffff,4.562,3443.924,pedestrian
891e037169bffff,891e0371693ffff,0.383,330.644,pedestrian
891e037a023ffff,891e037a02bffff,0.534,445.34,pedestrian
891e037a8c7ffff,891e037aacbffff,3.755,3018.282,pedestrian
891e037a90bffff,891e0362207ffff,9.181,6973.711,pedestrian
891e0371303ffff,891e037aa1bffff,7.246,5796.54,pedestrian
891e03785afffff,891e037aa43ffff,1.708,1397.102,pedestrian
891e03783a3ffff,891e0379a97ffff,7.826,6158.239,pedestrian
891e0378c57ffff,891e0368433ffff,14.461,10908.681,pedestrian
891e036a597ffff,891e036149bffff,5.387,4081.521,pedestrian
891e037ae23ffff,891e03781afffff,4.558,3631.092,pedestrian
891e037aa2fffff,891e037ae57ffff,4.382,3537.051,pedestrian
891e0371e63ffff,891e037ad23ffff,2.103,1612.298,pedestrian
891e036357bffff,891e03636a3ffff,3.211,2402.139,pedestrian
891e036329bffff,891e0378823ffff,5.38,4173.029,pedestrian
891e036155bffff,891e0361543ffff,0.53,432.266,pedestrian
891e037abd3ffff,891e03712b3ffff,8.857,6941.485,pedestrian
891e037aeafffff,891e037aca7ffff,3.204,2476.543,pedestrian
891e037b58fffff,891e037832bffff,13.648,11105.068,pedestrian
891e0378507ffff,891e03783b3ffff,3.779,3062.647,pedestrian
891e0378037ffff,891e0378c03ffff,4.881,3877.058,pedestrian
891e0378367ffff,891e037ae2bffff,7.88,6236.302,pedestrian
891e036347bffff,891e0371873ffff,6.091,4730.003,pedestrian
891e0361697ffff,891e0378c1bffff,6.888,5306.541,pedestrian
891e0378143ffff,891e037a88bffff,7.796,6079.225,pedestrian
891e037127bffff,891e037b14fffff,13.151,11931.5,pedestrian
891e0378cc7ffff,891e0378c23ffff,1.846,1416.086,pedestrian
891e037aa43ffff,891e0378197ffff,0.941,817.309,pedestrian
891e037aa43ffff,891e03785a3ffff,2.224,1832.741,pedestrian
891e0378b67ffff,891e037121bffff,16.82,13058.856,pedestrian
891e037aa7bffff,891e037ae6bffff,2.692,2132.325,pedestrian
891e037aa6fffff,891e0378c17ffff,1.23,985.202,pedestrian
891e0345997ffff,891e0344a43ffff,0.796,587.289,pedestrian
891e034492fffff,891e0371203ffff,4.948,3825.745,pedestrian
891e037186bffff,891e03630d3ffff,6.296,4862.755,pedestrian
891e03635abffff,891e0371b5bffff,4.335,3190.572,pedestrian
891e0378c03ffff,891e037a9a7ffff,7.444,5802.417,pedestrian
891e037805bffff,891e0379aa7ffff,9.742,7526.533,pedestrian
891e037aabbffff,891e0379d6bffff,9.472,7274.371,pedestrian
891e036a49bffff,891e03632abffff,8.659,6682.129,pedestrian
891e037897bffff,891e036a1a7ffff,6.24,4778.739,pedestrian
891e037a02bffff,891e037a033ffff,1.051,1053.609,pedestrian
891e03616cbffff,891e037999bffff,7.225,5435.348,pedestrian
891e0371407ffff,891e037ae67ffff,10.371,8006.089,pedestrian
891e03711a7ffff,891e037a8d7ffff,7.89,6067.184,pedestrian
891e03713b7ffff,891e037ac37ffff,3.439,2695.897,pedestrian
891e037802bffff,891e0378177ffff,2.503,1934.609,pedestrian
891e0361647ffff,891e0378927ffff,3.459,2527.817,pedestrian
891e037aa6fffff,891e037b147ffff,11.107,10213.691,pedestrian
891e037a1afffff,891e037ab93ffff,6.359,4968.148,pedestrian
891e03780b3ffff,891e037b14fffff,6.519,6506.951,pedestrian
891e036a4dbffff,891e0379bafffff,3.159,2366.015,pedestrian
891e037a853ffff,891e03636a3ffff,6.452,4992.787,pedestrian
891e037a187ffff,891e0378427ffff,6.84,5628.388,pedestrian
891e03714afffff,891e037134fffff,6.975,5312.047,pedestrian
891e03630a7ffff,891e0371857ffff,7.045,5429.211,pedestrian
891e0378e53ffff,891e037aa6fffff,4.416,3419.693,pedestrian
891e03713a3ffff,891e037b1afffff,14.948,13208.015,pedestrian
891e037a923ffff,891e0371173ffff,8.043,6129.54,pedestrian
891e037aaabffff,891e0378327ffff,6.024,4620.086,pedestrian
891e0379dcfffff,891e037ac0fffff,11.951,9329.652,pedestrian
891e0363653ffff,891e037131bffff,8.539,6533.791,pedestrian
891e0371e33ffff,891e03634cbffff,5.916,4449.031,pedestrian
891e037806fffff,891e037aad7ffff,6.089,4987.771,pedestrian
891e037a8d3ffff,891e03636a3ffff,7.1,5468.87,pedestrian
891e0363667ffff,891e03635abffff,7.194,5597.607,pedestrian
891e0378057ffff,891e037ae67ffff,7.297,6112.549,pedestrian
891e0379c17ffff,891e037ad8bffff,14.868,11562.679,pedestrian
891e0361883ffff,891e037842fffff,23.616,18578.527,pedestrian
891e037a923ffff,891e0371177ffff,7.98,6065.57,pedestrian
891e0379dd3ffff,891e037a967ffff,11.798,9178.98,pedestrian
891e03718cbffff,891e0371853ffff,0.543,416.727,pedestrian
891e0344bb7ffff,891e0371113ffff,8.498,6261.094,pedestrian
891e036a013ffff,891e0360433ffff,16.844,13028.237,pedestrian
891e03612b7ffff,891e036a30bffff,8.984,6734.574,pedestrian
891e037a913ffff,891e037ae23ffff,5.071,3926.587,pedestrian
891e0371697ffff,891e0378c7bffff,14.85,11545.556,pedestrian
891e036a6b3ffff,891e036a687ffff,0.482,358.486,pedestrian
891e036000bffff,891e037a177ffff,19.431,15091.808,pedestrian
891e03634b3ffff,891e037aa67ffff,8.624,6646.78,pedestrian
891e0360553ffff,891e037ae2bffff,17.08,12905.938,pedestrian
891e0379a0bffff,891e0379d83ffff,7.681,5947.028,pedestrian
891e037aeb7ffff,891e03784b3ffff,6.83,5951.371,pedestrian
891e0378d6bffff,891e0361883ffff,14.509,11287.625,pedestrian
891e037aabbffff,891e036188bffff,18.139,13877.657,pedestrian
891e037857bffff,891e0378ec7ffff,4.362,3402.052,pedestrian
891e03789c3ffff,891e037ac7bffff,9.423,7301.555,pedestrian
891e0378c03ffff,891e0378e83ffff,3.059,2361.364,pedestrian
891e03784cbffff,891e037aacfffff,6.459,5623.923,pedestrian
891e037aa6fffff,891e037aa77ffff,1.066,813.286,pedestrian
891e0371a47ffff,891e037abdbffff,5.103,3921.907,pedestrian
891e0371ed3ffff,891e03712d3ffff,6.574,5011.497,pedestrian
891e0363233ffff,891e0363403ffff,5.576,4366.304,pedestrian
891e0378603ffff,891e0378427ffff,4.668,3950.422,pedestrian
891e037808fffff,891e037ac07ffff,8.99,7116.669,pedestrian
891e036357bffff,891e037a8d7ffff,10.161,7570.455,pedestrian
891e0371aabffff,891e037aa67ffff,7.857,6113.43,pedestrian
891e03630d3ffff,891e037acafffff,7.639,5891.805,pedestrian
891e037165bffff,891e037a527ffff,2.433,1902.798,pedestrian
891e0378367ffff,891e037abb3ffff,9.738,7601.186,pedestrian
891e0371a57ffff,891e037a9cbffff,3.401,2624.093,pedestrian
891e0344b87ffff,891e0378e83ffff,14.576,11383.472,pedestrian
891e0371e67ffff,891e037ae83ffff,8.933,6835.021,pedestrian
891e036a553ffff,891e0378807ffff,6.155,4733.951,pedestrian
891e037aab3ffff,891e037a87bffff,0.703,544.405,pedestrian
891e0379d1bffff,891e0378113ffff,5.059,4091.973,pedestrian
891e0368493ffff,891e036a08fffff,3.847,2849.603,pedestrian
891e03788a3ffff,891e037a84bffff,6.419,4977.598,pedestrian
891e037831bffff,891e03783c3ffff,1.388,1145.437,pedestrian
891e0362613ffff,891e0371c33ffff,7.064,5460.616,pedestrian
891e037126bffff,891e037aa9bffff,5.527,4290.562,pedestrian
891e037a53bffff,891e037a507ffff,0.67,589.3,pedestrian
891e0363083ffff,891e037aaa7ffff,6.99,5339.795,pedestrian
891e0370233ffff,891e0370207ffff,0.719,556.31,pedestrian
891e036139bffff,891e036a077ffff,7.807,5878.251,pedestrian
891e0370263ffff,891e0371ed3ffff,3.559,2764.223,pedestrian
891e036188fffff,891e037a83bffff,19.516,14720.257,pedestrian
891e037120bffff,891e03712bbffff,1.364,1041.578,pedestrian
891e03636c7ffff,891e0378eb7ffff,6.351,4907.764,pedestrian
891e036052fffff,891e037ac63ffff,19.017,14315.45,pedestrian
891e0361043ffff,891e037aa93ffff,12.328,9544.588,pedestrian
891e037aa93ffff,891e036326bffff,8.596,6776.508,pedestrian
891e037aecfffff,891e0378597ffff,1.345,1103.706,pedestrian
891e036368fffff,891e037ac13ffff,7.82,6154.013,pedestrian
891e03789d7ffff,891e037ae3bffff,8.19,6378.424,pedestrian
891e037ab33ffff,891e037a807ffff,3.526,2722.776,pedestrian
891e0378197ffff,891e037aa4fffff,1.249,1000.184,pedestrian
891e03636a7ffff,891e0363453ffff,1.748,1326.095,pedestrian
891e0371213ffff,891e037ac0fffff,4.408,3499.002,pedestrian
891e03713afffff,891e036260fffff,10.156,7734.437,pedestrian
891e03630a7ffff,891e0363183ffff,1.874,1438.328,pedestrian
891e037aa3bffff,891e0371b43ffff,8.49,6595.894,pedestrian
891e036207bffff,891e03780a3ffff,17.664,13937.751,pedestrian
891e037110bffff,891e0378177ffff,13.091,10139.373,pedestrian
891e0371253ffff,891e037815bffff,9.96,7829.194,pedestrian
891e037abdbffff,891e0378d2bffff,4.616,3667.009,pedestrian
891e0361e53ffff,891e0378cd7ffff,13.842,10598.022,pedestrian
891e0378ec7ffff,891e0378e53ffff,1.097,888.917,pedestrian
891e0379dd3ffff,891e037859bffff,7.145,5621.59,pedestrian
891e037800fffff,891e0379107ffff,5.967,4825.386,pedestrian
891e037a873ffff,891e037ab83ffff,1.791,1469.641,pedestrian
891e0345937ffff,891e037aa57ffff,11.533,9332.617,pedestrian
891e03610c7ffff,891e037a94bffff,10.324,7867.944,pedestrian
891e036a56fffff,891e036a077ffff,2.757,2116.132,pedestrian
891e0378a27ffff,891e036a42fffff,2.721,2066.035,pedestrian
891e037aa03ffff,891e03781b7ffff,1.597,1258.712,pedestrian
891e0371aa3ffff,891e0371bdbffff,1.167,994.516,pedestrian
891e037337bffff,891e037ababffff,14.388,10917.402,pedestrian
891e03631b3ffff,891e037ab23ffff,8.295,6268.532,pedestrian
891e0379a13ffff,891e0378c03ffff,12.003,9325.13,pedestrian
891e0378093ffff,891e03784abffff,2.282,2230.307,pedestrian
891e0378bb7ffff,891e036a42fffff,4.886,3637.435,pedestrian
891e037a983ffff,891e037ae63ffff,6.207,4878.582,pedestrian
891e036138bffff,891e037818fffff,14.361,11515.589,pedestrian
891e0378373ffff,891e0363233ffff,12.688,9696.641,pedestrian
891e0371843ffff,891e037111bffff,5.452,4195.103,pedestrian
891e037a103ffff,891e037a1d7ffff,1.107,1236.998,pedestrian
891e036004fffff,891e037a92fffff,11.49,8507.887,pedestrian
891e0361497ffff,891e03713b3ffff,14.058,10740.315,pedestrian
891e037a353ffff,891e037134fffff,8.906,6972.416,pedestrian
891e036a423ffff,891e036a433ffff,0.342,250.686,pedestrian
891e036000bffff,891e03608d3ffff,9.25,7345.304,pedestrian
891e0361887ffff,891e0378503ffff,22.526,17541.158,pedestrian
891e037811bffff,891e037a857ffff,6.048,4762.227,pedestrian
891e037aa37ffff,891e0378c1bffff,2.458,1906.338,pedestrian
891e0371e7bffff,891e0371e0fffff,0.725,533.523,pedestrian
891e0363297ffff,891e0378dd3ffff,5.01,3955.921,pedestrian
891e036229bffff,891e03635c3ffff,3.705,2798.007,pedestrian
891e036a4c7ffff,891e036a40bffff,0.827,633.697,pedestrian
891e0379c63ffff,891e0379a17ffff,4.242,3307.135,pedestrian
891e037aa97ffff,891e037a127ffff,4.129,3312.82,pedestrian
891e0345943ffff,891e037a123ffff,10.36,8581.241,pedestrian
891e037840fffff,891e0378e83ffff,6.415,5213.02,pedestrian
891e037336bffff,891e037ac03ffff,8.925,6774.65,pedestrian
891e036022bffff,891e0360277ffff,0.551,406.754,pedestrian
891e0378097ffff,891e037aedbffff,4.513,3847.355,pedestrian
891e037a92bffff,891e037ae67ffff,6.796,5294.967,pedestrian
891e0378587ffff,891e03785bbffff,0.448,377.316,pedestrian
891e037ad37ffff,891e037ab9bffff,4.314,3347.927,pedestrian
