source,target,length,time,costing
891e037aea3ffff,891e037aa93ffff,2.069,225.907,auto
891e037116bffff,891e037ab9bffff,9.358,659.142,auto
891e037a8b3ffff,891e037a02bffff,8.724,644.763,auto
891e037028bffff,891e037ac0fffff,8.885,640.366,auto
891e0378c1bffff,891e0378ca7ffff,2.547,238.342,auto
891e037a96fffff,891e03636d3ffff,0.881,105.833,auto
891e0361497ffff,891e0363343ffff,1.2,120.838,auto
891e037adcfffff,891e0371343ffff,4.516,353.014,auto
891e037aaa3ffff,891e0379aa3ffff,15.996,1201.317,auto
891e0371a43ffff,891e0363227ffff,8.579,709.367,auto
891e0362a83ffff,891e0362a17ffff,3.148,1024.809,auto
891e0360e33ffff,891e036023bffff,8.136,621.438,auto
891e037adcbffff,891e0378177ffff,11.605,850.168,auto
891e0379bb7ffff,891e0378d8bffff,10.338,678.183,auto
891e037ab07ffff,891e037aac7ffff,4.516,456.138,auto
891e037136bffff,891e037a36fffff,8.907,726.122,auto
891e037ae57ffff,891e0378597ffff,1.42,107.208,auto
891e03783dbffff,891e037850bffff,4.276,315.17,auto
891e0378057ffff,891e0378c9bffff,8.868,662.237,auto
891e037ad13ffff,891e037134fffff,2.557,208.642,auto
891e0378c03ffff,891e0378547ffff,7.137,586.197,auto
891e03789cfffff,891e037ac6bffff,12.083,758.748,auto
891e0362293ffff,891e0362067ffff,3.203,326.136,auto
891e037892fffff,891e037a167ffff,14.542,1058.299,auto
891e037ac3bffff,891e037ac03ffff,2.068,203.403,auto
891e03634b7ffff,891e03712b3ffff,23.202,1130.123,auto
891e037aa8bffff,891e03784c7ffff,8.198,737.852,auto
891e037aa1bffff,891e0378917ffff,7.618,593.749,auto
891e03799b7ffff,891e03781b7ffff,7.445,559.752,auto
891e036ac0fffff,891e037a1afffff,22.139,1424.64,auto
891e037866fffff,891e0378993ffff,14.704,1044.027,auto
891e0378cc7ffff,891e0379ba7ffff,9.309,702.988,auto
891e036ac03ffff,891e036a42fffff,9.521,656.9,auto
891e03714a3ffff,891e0371b0fffff,17.404,753.369,auto
891e036368bffff,891e0363227ffff,5.566,458.623,auto
891e037a38bffff,891e037a2b7ffff,1.906,224.971,auto
891e037184bffff,891e037acdbffff,10.67,726.543,auto
891e0371e0bffff,891e036a1a7ffff,19.818,1184.749,auto
891e0363193ffff,891e037830fffff,17.085,1150.083,auto
891e037804bffff,891e0371277ffff,13.854,1035.923,auto
891e037130fffff,891e0378cbbffff,12.866,896.69,auto
891e0378393ffff,891e037814bffff,1.379,142.574,auto
891e036003bffff,891e037aa33ffff,15.585,1077.208,auto
891e0378c07ffff,891e037851bffff,8.157,694.438,auto
891e037ae37ffff,891e037134fffff,3.448,234.429,auto
891e0360eafffff,891e037aca3ffff,33.881,1408.826,auto
891e037aa97ffff,891e036188bffff,23.72,1700.067,auto
891e0361483ffff,891e036002bffff,9.905,810.572,auto
891e037897bffff,891e037890bffff,0.858,109.162,auto
891e037992bffff,891e037ae63ffff,12.685,946.265,auto
891e0360127ffff,891e0378c8bffff,19.488,1482.739,auto
891e037a02fffff,891e0363457ffff,14.743,1019.715,auto
891e0361563ffff,891e0379aabffff,26.036,1333.424,auto
891e1cb6d33ffff,891e0379a33ffff,3.707,327.944,auto
891e0360047ffff,891e037b147ffff,26.36,1968.287,auto
891e0378153ffff,891e037817bffff,1.169,126.89,auto
891e037a9cbffff,891e037a347ffff,11.433,847.795,auto
891e037a953ffff,891e0378cd7ffff,4.896,442.791,auto
891e037848fffff,891e037854fffff,3.7,314.397,auto
891e037ad23ffff,891e0371357ffff,8.117,533.191,auto
891e036142fffff,891e0378383ffff,14.756,1101.626,auto
891e0378bb3ffff,891e037ac1bffff,13.655,876.291,auto
891e0379d47ffff,891e0378cbbffff,9.318,669.253,auto
891e037adabffff,891e0378e1bffff,14.249,886.68,auto
891e037aa6fffff,891e03785a3ffff,5.529,446.653,auto
891e0378dafffff,891e037ab5bffff,4.159,366.114,auto
891e037abd7ffff,891e03781a7ffff,4.249,369.865,auto
891e037aa0fffff,891e037a123ffff,6.405,531.726,auto
891e037a883ffff,891e037131bffff,4.825,324.727,auto
891e0362633ffff,891e037ab37ffff,12.878,1011.455,auto
891e0378da3ffff,891e037aa7bffff,6.567,556.96,auto
891e037121bffff,891e03713a3ffff,8.378,578.89,auto
891e037aa0bffff,891e0361e23ffff,16.619,1032.78,auto
891e0371c13ffff,891e037ae63ffff,13.774,860.593,auto
891e036148bffff,891e0373373ffff,20.712,1302.607,auto
891e0373307ffff,891e0361207ffff,58.673,2450.946,auto
891e0378babffff,891e036a477ffff,6.004,602.069,auto
891e036a59bffff,891e0378a4fffff,5.177,479.444,auto
891e03616b3ffff,891e0378cc3ffff,9.415,762.26,auto
891e037ae4fffff,891e037a123ffff,2.937,243.495,auto
891e03614bbffff,891e0361487ffff,0.579,86.368,auto
891e037a8dbffff,891e037aea7ffff,1.198,196.54,auto
891e036347bffff,891e037a85bffff,7.594,594.863,auto
891e037aa1bffff,891e037a94bffff,6.631,513.902,auto
891e037ae23ffff,891e0378e83ffff,6.809,542.93,auto
891e0378377ffff,891e03632cfffff,10.542,704.744,auto
891e037ae07ffff,891e037a107ffff,4.586,422.972,auto
891e0371047ffff,891e03783d3ffff,14.293,1033.387,auto
891e037a30bffff,891e0360573ffff,22.683,1655.779,auto
891e0379ba3ffff,891e037130bffff,19.582,1272.73,auto
891e0379d57ffff,891e037857bffff,10.739,720.291,auto
891e036102bffff,891e036a42fffff,9.808,716.398,auto
891e036a5d7ffff,891e037810bffff,10.614,811.255,auto
891e03616d3ffff,891e03636dbffff,8.239,557.776,auto
891e0361437ffff,891e037ad97ffff,16.116,1143.979,auto
891e037a93bffff,891e037aaafffff,4.994,362.072,auto
891e03798afffff,891e0379d57ffff,1.608,133.345,auto
891e0361177ffff,891e037060fffff,47.511,1916.509,auto
891e0371b23ffff,891e0378dafffff,8.806,706.442,auto
891e0360cd3ffff,891e0378c0fffff,18.796,1430.744,auto
891e037ac17ffff,891e0378e83ffff,12.396,782.04,auto
891e0371e87ffff,891e0378c67ffff,13.553,805.21,auto
891e0361647ffff,891e03781dbffff,13.862,960.726,auto
891e037893bffff,891e036366fffff,4.799,410.072,auto
891e0378ed3ffff,891e037aa6bffff,5.039,388.457,auto
891e037832bffff,891e03799abffff,10.836,705.487,auto
891e0378587ffff,891e037aa23ffff,5.539,511.213,auto
891e037ae77ffff,891e037aacfffff,2.205,201.178,auto
891e037aac7ffff,891e037a9c7ffff,6.832,591.369,auto
891e0371e7bffff,891e037ad33ffff,4.902,337.721,auto
891e037161bffff,891e037a1b3ffff,4.728,393.352,auto
891e0361557ffff,891e03633cbffff,3.373,386.674,auto
891e0361e0bffff,891e0361883ffff,7.593,1539.892,auto
891e03711abffff,891e0378d97ffff,13.178,847.908,auto
891e037a34bffff,891e0363237ffff,17.039,1310.273,auto
891e037336bffff,891e03714a3ffff,0.971,98.246,auto
891e0378bcbffff,891e03636b7ffff,11.171,707.808,auto
891e037add7ffff,891e036369bffff,6.417,441.785,auto
891e0378583ffff,891e037aad7ffff,5.707,519.86,auto
891e0371b77ffff,891e037ab97ffff,11.713,724.119,auto
891e0378a0bffff,891e037aa63ffff,6.637,540.486,auto
891e037aacbffff,891e037a85bffff,2.447,213.116,auto
891e037336fffff,891e037ae37ffff,12.102,797.988,auto
891e0360027ffff,891e037aa6bffff,17.246,1321.927,auto
891e0379acfffff,891e0379ac3ffff,0.345,24.975,auto
891e03715d3ffff,891e0371213ffff,6.141,458.949,auto
891e037ac7bffff,891e037ad53ffff,2.59,240.435,auto
891e037ae03ffff,891e037aec7ffff,1.512,141.555,auto
891e036a603ffff,891e037aa73ffff,12.129,966.049,auto
891e0368497ffff,891e037898bffff,12.139,825.461,auto
891e037ae2bffff,891e037aa73ffff,3.863,358.415,auto
891e0378073ffff,891e037a167ffff,9.38,717.83,auto
891e03783cbffff,891e0378103ffff,5.324,524.738,auto
891e037125bffff,891e0378593ffff,5.657,424.969,auto
891e0378cb7ffff,891e0378c83ffff,1.563,181.477,auto
891e03785d3ffff,891e0371347ffff,9.661,795.621,auto
891e037ae23ffff,891e036364bffff,8.275,574.426,auto
891e0379d17ffff,891e03781bbffff,12.303,940.36,auto
891e037aad7ffff,891e037aa9bffff,0.726,84.124,auto
891e0378c97ffff,891e037aa63ffff,1.582,175.31,auto
891e037896bffff,891e037ae77ffff,11.553,854.487,auto
891e0371057ffff,891e037a1abffff,5.923,496.052,auto
891e037186bffff,891e037aaa3ffff,14.07,924.233,auto
891e037a12bffff,891e0371347ffff,5.578,397.054,auto
891e0378b6fffff,891e0378b67ffff,0.473,68.734,auto
891e0378d6bffff,891e037882fffff,3.992,475.373,auto
891e037ad57ffff,891e037ac23ffff,1.93,202.037,auto
891e0371527ffff,891e0371187ffff,1.878,192.346,auto
891e03785d7ffff,891e037998fffff,12.863,1027.065,auto
891e03788b7ffff,891e0378d4fffff,1.156,257.619,auto
891e03784abffff,891e0363297ffff,15.277,1224.233,auto
891e037a373ffff,891e037a127ffff,4.773,372.442,auto
891e0370217ffff,891e0371553ffff,10.729,683.282,auto
891e03616abffff,891e037a897ffff,14.385,897.51,auto
891e0362603ffff,891e0378dcfffff,11.723,894.471,auto
891e037aa8bffff,891e03781a3ffff,5.92,494.538,auto
891e0378cd7ffff,891e0379b93ffff,10.485,725.066,auto
891e0378507ffff,891e037aa67ffff,4.897,419.099,auto
891e036a40bffff,891e03799a3ffff,2.525,237.341,auto
891e037836fffff,891e037836bffff,2.624,267.163,auto
891e037abd7ffff,891e0378c67ffff,6.43,462.788,auto
891e037026bffff,891e037a81bffff,11.511,884.537,auto
891e036a517ffff,891e037816fffff,11.935,847.345,auto
891e036063bffff,891e037127bffff,17.706,1182.894,auto
891e037a80bffff,891e0378e83ffff,10.275,739.281,auto
891e0378473ffff,891e037a207ffff,5.688,625.487,auto
891e0363613ffff,891e037a867ffff,6.39,571.142,auto
891e037813bffff,891e037ac07ffff,9.588,772.554,auto
891e037a34bffff,891e037802bffff,6.976,616.955,auto
891e0378c07ffff,891e0378503ffff,6.714,599.518,auto
891e1cb6d17ffff,891e1cb6d03ffff,0.384,116.386,auto
891e0378993ffff,891e037aa8bffff,8.426,741.186,auto
891e0378b57ffff,891e0361887ffff,18.739,1244.635,auto
891e03636afffff,891e0378c13ffff,7.676,530.603,auto
891e036a6c3ffff,891e036a6d7ffff,0.411,62.881,auto
891e03630dbffff,891e03635c3ffff,4.461,379.528,auto
891e037aa03ffff,891e0378c0fffff,5.078,490.703,auto
891e037ac33ffff,891e03783d3ffff,14.637,1019.561,auto
891e0378587ffff,891e0378dcfffff,8.194,672.823,auto
891e036a4a3ffff,891e0378eb7ffff,5.839,377.847,auto
891e0379823ffff,891e03785a3ffff,14.689,1102.147,auto
891e0361453ffff,891e0371e8bffff,17.974,1196.894,auto
891e037ae5bffff,891e037a94fffff,9.62,738.064,auto
891e037a923ffff,891e0363517ffff,7.776,676.773,auto
891e0378d2bffff,891e037a913ffff,7.504,566.541,auto
891e036148fffff,891e037ae4bffff,14.574,1177.074,auto
891e03798d3ffff,891e0378e83ffff,10.233,743.773,auto
891e037ae23ffff,891e0361423ffff,12.948,942.085,auto
891e037156bffff,891e037ad9bffff,5.778,462.159,auto
891e037ac7bffff,891e037ae77ffff,2.556,242.302,auto
891e0378493ffff,891e037ae57ffff,4.546,356.731,auto
891e03782a3ffff,891e0378c67ffff,11.589,852.986,auto
891e03781d3ffff,891e0371303ffff,15.004,1086.985,auto
891e0344bc7ffff,891e036148fffff,21.158,1517.888,auto
891e036342bffff,891e037a977ffff,4.834,403.367,auto
891e036a5abffff,891e036164fffff,2.193,288.992,auto
891e0378507ffff,891e0378eb7ffff,7.735,577.347,auto
891e0361423ffff,891e0361427ffff,1.89,219.05,auto
891e037a9d3ffff,891e0378d5bffff,7.734,491.726,auto
891e0371e8bffff,891e037a65bffff,18.112,1438.46,auto
891e037aab3ffff,891e0378d5bffff,5.597,438.6,auto
891e036150fffff,891e037aa0fffff,14.155,1154.066,auto
891e0378c03ffff,891e037aaa3ffff,4.241,372.743,auto
891e037aa57ffff,891e037a90bffff,7.597,598.581,auto
891e036a4dbffff,891e0378b53ffff,3.264,338.261,auto
891e0362293ffff,891e03633cfffff,12.657,1055.561,auto
891e03780a7ffff,891e0378ed3ffff,7.839,598.434,auto
891e0378cbbffff,891e03712d3ffff,14.938,1019.159,auto
891e0360563ffff,891e03601d3ffff,0.917,94.679,auto
891e03600b7ffff,891e037aa47ffff,18.432,1372.548,auto
891e037aa73ffff,891e037a1afffff,6.355,520.821,auto
891e037ae2fffff,891e037883bffff,11.849,809.259,auto
891e0378cb7ffff,891e037ab7bffff,1.965,272.549,auto
891e0379dd3ffff,891e0378d5bffff,7.975,520.942,auto
891e037ab4bffff,891e037aca7ffff,10.272,707.061,auto
891e0378c23ffff,891e03785abffff,8.59,642.031,auto
891e0379c2bffff,891e037ae23ffff,14.183,1091.37,auto
891e0378463ffff,891e0378447ffff,2.157,348.776,auto
891e0360087ffff,891e0360233ffff,4.447,363.919,auto
891e0371ea3ffff,891e0378e87ffff,15.683,920.487,auto
891e037a84bffff,891e037abafffff,6.397,414.768,auto
891e0379e87ffff,891e0378177ffff,9.247,689.723,auto
891e037aa73ffff,891e037a31bffff,6.859,582.057,auto
891e036a5b7ffff,891e0378bafffff,2.354,232.708,auto
891e0371a43ffff,891e0363417ffff,4.172,349.047,auto
891e037a337ffff,891e037aac3ffff,4.42,389.485,auto
891e0378597ffff,891e037804fffff,7.423,558.294,auto
891e036163bffff,891e0363143ffff,16.999,1181.384,auto
891e0361163ffff,891e0378317ffff,18.364,1237.294,auto
891e0378143ffff,891e0361887ffff,22.94,1447.675,auto
891e036148fffff,891e037ac3bffff,11.529,797.276,auto
891e036026bffff,891e03611b7ffff,0.447,34.046,auto
891e0378583ffff,891e0378cc3ffff,4.822,426.941,auto
891e037ae33ffff,891e037a66bffff,8.202,668.688,auto
891e0371b4bffff,891e0378d2fffff,9.13,732.095,auto
891e0371577ffff,891e037a94fffff,10.182,632.458,auto
891e037aa6bffff,891e0378117ffff,1.72,234.422,auto
891e037a34bffff,891e037ac03ffff,8.918,670.275,auto
891e037aa37ffff,891e0371e53ffff,11.471,821.418,auto
891e0363273ffff,891e037134fffff,11.417,750.383,auto
891e037aa1bffff,891e0378c17ffff,2.923,241.04,auto
891e0379dc3ffff,891e037858bffff,9.92,735.391,auto
891e037028fffff,891e0370213ffff,0.533,58.31,auto
891e0361683ffff,891e0361473ffff,2.361,286.386,auto
891e037ac6bffff,891e0378527ffff,5.819,471.583,auto
891e037ab5bffff,891e037aa13ffff,3.362,308.371,auto
891e036364bffff,891e03782b7ffff,12.162,999.727,auto
891e0371a67ffff,891e037aa63ffff,9.68,794.717,auto
891e037ae57ffff,891e037ac6bffff,3.407,339.338,auto
891e0378cb7ffff,891e03636d3ffff,4.627,364.768,auto
891e037a26bffff,891e0378083ffff,5.055,554.803,auto
891e037ae23ffff,891e037abc7ffff,4.85,406.657,auto
891e037026bffff,891e03713b7ffff,3.997,434.629,auto
891e037136bffff,891e0378327ffff,14.639,925.74,auto
891e0362667ffff,891e037ae4fffff,17.872,1393.616,auto
891e037843bffff,891e037aa3bffff,6.434,584.26,auto
891e036add3ffff,891e036ad83ffff,1.371,120.114,auto
891e0371a07ffff,891e037a3d7ffff,18.601,1223.958,auto
891e0371c57ffff,891e037a84bffff,10.555,729.473,auto
891e0371c1bffff,891e037aeafffff,14.343,866.068,auto
891e036344bffff,891e037ae4bffff,11.744,904.188,auto
891e03635bbffff,891e0363523ffff,1.238,107.315,auto
891e037a037ffff,891e036016bffff,40.994,1958.409,auto
891e03781cfffff,891e036301bffff,11.931,931.136,auto
891e036ac57ffff,891e0378337ffff,15.793,1103.185,auto
891e0371a9bffff,891e037a9c3ffff,5.412,398.161,auto
891e037ac07ffff,891e037ac6bffff,1.841,167.479,auto
891e037a9a7ffff,891e03635c3ffff,4.311,363.741,auto
891e037ac3bffff,891e037a23bffff,9.284,742.919,auto
891e0378573ffff,891e037a843ffff,6.645,585.562,auto
891e037a143ffff,891e0378c6bffff,14.861,912.989,auto
891e037a923ffff,891e0378dcfffff,6.461,486.658,auto
891e037ae2fffff,891e0378c23ffff,5.541,489.423,auto
891e036ac77ffff,891e036a883ffff,1.354,150.266,auto
891e037a2afffff,891e0371347ffff,10.466,777.725,auto
891e0379977ffff,891e037aa43ffff,10.158,782.366,auto
891e037aed7ffff,891e037a627ffff,5.832,462.302,auto
891e037ad83ffff,891e0345b2fffff,15.523,1358.219,auto
891e0378c57ffff,891e037aa67ffff,3.251,349.071,auto
891e03789dbffff,891e0378d6bffff,0.804,112.726,auto
891e0361483ffff,891e03782b7ffff,18.487,1300.139,auto
891e037ae53ffff,891e037aeb7ffff,3.117,338.852,auto
891e036a6a7ffff,891e036a507ffff,12.455,1040.686,auto
891e036b593ffff,891e0378ccfffff,10.765,748.903,auto
891e03783c3ffff,891e037a527ffff,11.759,880.935,auto
891e0378b8bffff,891e037a88bffff,11.949,754.292,auto
891e03785b7ffff,891e0378517ffff,4.767,412.011,auto
891e037aa93ffff,891e03781cbffff,5.968,519.062,auto
891e0378563ffff,891e037aac3ffff,4.497,355.329,auto
891e037ab43ffff,891e037ab57ffff,0.94,154.697,auto
891e037aeabffff,891e037aa87ffff,2.345,245.204,auto
891e03799a3ffff,891e036a457ffff,2.203,202.56,auto
891e0371ed7ffff,891e0378913ffff,14.21,970.622,auto
891e037842bffff,891e03785dbffff,1.783,156.283,auto
891e036321bffff,891e0378983ffff,2.272,193.262,auto
891e03789d3ffff,891e037ae4fffff,9.995,749.851,auto
891e0363517ffff,891e0378547ffff,16.241,1292.063,auto
891e037ad83ffff,891e0378acfffff,15.338,1007.699,auto
891e037894bffff,891e0378c5bffff,12.756,763.431,auto
891e0378bb3ffff,891e03614c3ffff,6.404,574.541,auto
891e03623d7ffff,891e03623c7ffff,1.567,178.75,auto
891e037124bffff,891e037aa8fffff,7.117,550.398,auto
891e0371207ffff,891e037aa47ffff,10.013,768.958,auto
891e03630d3ffff,891e037aa57ffff,7.413,568.486,auto
891e037a1bbffff,891e03781cbffff,8.879,711.692,auto
891e036323bffff,891e036148fffff,1.749,156.675,auto
891e036109bffff,891e03783b3ffff,13.63,1017.033,auto
891e037a1a3ffff,891e037ac3bffff,3.172,218.044,auto
891e0360c53ffff,891e0378c8bffff,20.317,1543.957,auto
891e0378c97ffff,891e0378d37ffff,4.012,314.541,auto
891e037aa27ffff,891e0379933ffff,11.368,824.974,auto
891e0378543ffff,891e037ad43ffff,12.03,912.244,auto
891e036340fffff,891e0378d97ffff,5.384,399.448,auto
891e037a2a3ffff,891e037134fffff,10.138,724.301,auto
891e036102fffff,891e0371347ffff,17.845,1191.7,auto
891e037abcbffff,891e037aa73ffff,3.742,382.727,auto
891e0378b6bffff,891e037804fffff,16.308,1108.665,auto
891e0378c8bffff,891e0378c4bffff,3.351,283.255,auto
891e037ac07ffff,891e037a1b7ffff,2.645,190.243,auto
891e036a3d7ffff,891e037ae67ffff,15.586,1067.766,auto
891e0378cb3ffff,891e037ae57ffff,6.274,545.995,auto
891e1cb6d6bffff,891e0378e53ffff,11.975,721.589,auto
891e036a68fffff,891e0379933ffff,2.095,219.462,auto
891e0371ec3ffff,891e0378b03ffff,18.475,1235.563,auto
891e0363477ffff,891e037a087ffff,16.109,1108.639,auto
891e03634d3ffff,891e036260fffff,6.054,478.668,auto
891e0363483ffff,891e036264bffff,4.234,339.41,auto
891e037807bffff,891e037830bffff,3.942,350.961,auto
891e03636a7ffff,891e036113bffff,16.723,1060.13,auto
891e037a143ffff,891e037ac3bffff,5.656,411.265,auto
891e0361edbffff,891e0378983ffff,8.834,744.482,auto
891e0360537ffff,891e037a963ffff,16.124,1278.025,auto
891e0363543ffff,891e037ae43ffff,13.5,1086.754,auto
891e0361393ffff,891e03610c7ffff,2.243,195.109,auto
891e0378cc7ffff,891e037a123ffff,7.932,601.725,auto
891e037108fffff,891e0378d53ffff,15.362,941.803,auto
891e0371287ffff,891e037337bffff,6.43,395.062,auto
891e03713a3ffff,891e03781afffff,13.316,951.173,auto
891e0378c0fffff,891e0371407ffff,17.399,1053.628,auto
891e036a28fffff,891e037ac13ffff,21.572,1436.557,auto
891e0378167ffff,891e03783a3ffff,2.245,244.016,auto
891e0378133ffff,891e036188fffff,20.954,1349.872,auto
891e0378ba7ffff,891e037125bffff,15.573,966.88,auto
891e037a123ffff,891e034482bffff,8.163,632.915,auto
891e0371ec3ffff,891e037aaabffff,9.641,739.89,auto
891e03603d3ffff,891e0378597ffff,20.041,1441.702,auto
891e036a493ffff,891e0378e9bffff,9.253,602.246,auto
891e036a353ffff,891e0378c37ffff,12.918,887.029,auto
891e037186bffff,891e037aabbffff,14.466,957.571,auto
891e037abd3ffff,891e03799bbffff,12.633,868.682,auto
891e037ad13ffff,891e037ae47ffff,7.201,571.504,auto
891e03612b3ffff,891e0363477ffff,15.888,1038.075,auto
891e037aa33ffff,891e037a113ffff,6.201,511.973,auto
891e037ae07ffff,891e0378403ffff,7.154,675.079,auto
891e0371a4bffff,891e0378c37ffff,8.107,605.249,auto
891e037180bffff,891e0371843ffff,0.86,92.667,auto
891e036a567ffff,891e036a077ffff,3.961,290.439,auto
891e0379abbffff,891e037986fffff,1.47,121.063,auto
891e037114fffff,891e03784b3ffff,13.594,1040.842,auto
891e0378663ffff,891e0378ed7ffff,8.34,597.317,auto
891e0361147ffff,891e037a84bffff,18.433,1245.289,auto
891e0379d87ffff,891e037aac3ffff,9.877,713.469,auto
891e037813bffff,891e0378c47ffff,2.675,242.032,auto
891e037116bffff,891e03632b3ffff,15.657,1053.619,auto
891e037ab53ffff,891e03630cbffff,6.357,429.196,auto
891e037126bffff,891e037858fffff,11.751,937.2,auto
891e036a4dbffff,891e0378c6fffff,5.746,464.634,auto
891e037aa37ffff,891e037a627ffff,9.57,769.233,auto
891e0378c63ffff,891e037abb3ffff,5.916,387.529,auto
891e037181bffff,891e037816bffff,17.32,1069.995,auto
891e0379d47ffff,891e0379d7bffff,0.633,73.289,auto
891e0378887ffff,891e037aa6fffff,5.388,432.395,auto
891e03711a3ffff,891e037ac07ffff,7.208,591.664,auto
891e03712cfffff,891e037ac0fffff,4.756,390.209,auto
891e0363507ffff,891e037ad33ffff,12.115,880.167,auto
891e036001bffff,891e037ae5bffff,18.477,1407.847,auto
891e0378397ffff,891e037aac3ffff,6.703,537.662,auto
891e0363073ffff,891e036324bffff,7.324,650.051,auto
891e0371ea7ffff,891e037a8c3ffff,8.732,551.047,auto
891e037985bffff,891e037811bffff,10.596,778.237,auto
891e0371abbffff,891e0371aa3ffff,1.967,190.637,auto
891e037a443ffff,891e03785a3ffff,8.772,706.743,auto
891e03785a3ffff,891e037aa43ffff,2.639,234.252,auto
891e03782a3ffff,891e0378cc3ffff,8.507,669.111,auto
891e037abc7ffff,891e037a86bffff,1.059,103.015,auto
891e037a043ffff,891e037811bffff,8.21,680.903,auto
891e036109bffff,891e036120fffff,4.614,457.433,auto
891e0360187ffff,891e0360523ffff,3.73,431.537,auto
891e0378d93ffff,891e0371ec3ffff,9.708,674.939,auto
891e037aa07ffff,891e037aa2bffff,1.304,155.534,auto
891e037a3d7ffff,891e037aedbffff,2.781,232.079,auto
891e037a1a3ffff,891e037a2b7ffff,5.87,534.923,auto
891e0378c9bffff,891e0378d4bffff,3.587,299.436,auto
891e037852bffff,891e037acb7ffff,12.206,859.109,auto
891e0378287ffff,891e0378dcfffff,13.013,811.355,auto
891e03784b3ffff,891e037aa13ffff,7.271,603.096,auto
891e0378337ffff,891e03783c3ffff,5.959,475.663,auto
891e037ac73ffff,891e037accfffff,2.194,169.3,auto
891e037a293ffff,891e037ae5bffff,6.406,559.854,auto
891e0378c93ffff,891e037a817ffff,5.337,470.325,auto
891e0378e9bffff,891e037a167ffff,8.002,589.015,auto
891e0361487ffff,891e037ad53ffff,11.966,840.135,auto
891e037aa0fffff,891e037a877ffff,3.268,300.518,auto
891e037aa87ffff,891e03781bbffff,4.813,470.833,auto
891e03786a3ffff,891e037aa9bffff,8.654,687.054,auto
891e037833bffff,891e03798a7ffff,4.604,363.725,auto
891e037ad53ffff,891e037110fffff,5.359,506.722,auto
891e03710c7ffff,891e0378e83ffff,13.968,983.743,auto
891e0378b3bffff,891e036366fffff,10.242,784.944,auto
891e0371e8bffff,891e0378567ffff,14.501,1034.518,auto
